Recipient,Amount
HG338kRNwsW45Jb2cRJQ6dnSKd7hqNDfPMNMXkinktVi,0.4
EvCm6NwX8u6qeQjNmQT3EnysbUzoqKXTpgFb6GeLh5Ek,0.4
Dcf34s91tBCTHHzqymF58fmjq84mRN4tYToDqQG2GJK8,0.4
2EKyGkrRkWnLvJ7AfUiV5Ws8Zvj3wSgUx2QvX6qpX3qn,0.4
8sHNmRVsTt55zcGhijnSUY2N8afw38K7F4q7xdLosybG,0.4
8888zvhDpxSnJTVBvG2MzwGfN2oX4n8uerWwPtbv8888,0.4
AttmUGG3GXqFEzbxWdWVvK2kivZp9h93fFj5ryGAX5vV,0.4
HjLcA25nciZ5SEFUhKQeNhe9JXeyNn5bf23nsDBUdgwA,0.4
FnhuwsMHKoGSk9okNR3kB2fx95xfAynGKQN1UNzcPeSd,0.4
6birgWKDmmVetAacBDTyC62V2FmKykDDimrCShsE8fBR,0.4
E4H8TUdWtoc8LKdvGSnq5GwBZTZXhnDL7ZN2StQNeRzS,0.4
DzthuzSkNwHM6PkYZWUMPHn3jFoaiJ77ukKa8jVLC21h,0.4
CRQVumSXFRw4fqu27cvSBNMKCto4TW1tcPAr9JcS4n5p,0.4
DpFHjqhQRfx7sDWFX7QpHUBqZfGa2yy3J3Pyxajbqrap,0.4
FxJDEnNd7dtTwmXqB4N9ZhMK9x77fsWLkjAAYDAzEz8K,0.4
8efuf5x562f8xXmYept7psQybpgsvxL3yBux5yr36d8u,0.4
EBrpGeDn5mBgQ1AGh7MVPuXiNfWDBBtUPnrDB6qBgtwZ,0.4
J3iFa1EFfdXV1t16bh6yczMbdRBNVRCXWQxQvJGSbmNL,0.4
2YWJMQQCrLVgD1K2rpt2cMqaNFRQ3QuBfnmz48N13foT,0.4
4xFwdsCUY7U3ZmSgrwPF3XjS6G1Y8R8WkoXXkuUtWoKk,0.4
9LdpcZpfLpphCxb6BDckkGoLqb7sFdAi3CFfnZiCtAnw,0.4
Do8FhNez1VZvZZLSdDG5nmhrUpr9azWwXgz1Y9Ppy9Er,0.4
yXcJ4eGzxvTWJp9Z4cXv3CT8y8DZaxQ5chKsfGGWrmo,0.4
6f28PzFHe8ErhvnKtofF8HrJs2rKx5Ck7iVNgr725SUp,0.4
6xbM4nxkt7rAYFUWvCxj8AuNJmFFu6pZhGuWjPr7kGm1,0.4
6rsDWxx4Z41uM9KLGN8zEUZgVrhase43t6MKqAts5nzv,0.4
9vaBznz97ULAVVxzYTfMoa8BokgFkRfZW7znmrDZB4qS,0.4
CJrz1MZmpWPkPuWk7Mw2SjTmvaHJbf5uaxP4qgs7fgUD,0.4
4vAWkkEwkJMfuLMmVqbh9PQBjjW4ShMvVWxfFgTfjkqm,0.4
CroP98px8J7gU1EXyMeKfradjewEn4zEYTcxZvqmSS1v,0.4
GYgTt3TmUTDmDNYKiNZBWjoPE2u5YYF7DXBfiJ68XKcE,0.4
5rqLh29tertNqAmDUHdsMfc9vJTcqsLsn7RykKd7mgzR,0.4
3nJaSvNRssuyZSyUoCfzArU5dFsTcQiE4YCpZQF5qd2A,0.4
BeBE95FbAJyg8frg1URh32iPi4tVP2GPEv7vZtXueQYq,0.4
FGMmsmtXNonSgbpTRidPdkjd2hEbVxXZpfaKeDPmZfhh,0.4
EXZ7fQLgFpvarGbiBSDhh4wD74SgKkR6TniumF2UAH8,0.4
4o8PeC5d9Q3kYuChuJC4fwvAiWC7Ssu777qyeuvCYiSB,0.4
EiiA1r4vJ4NMPJE75ZeGwfhyetmaVhEFwZFEJ7vm2jfm,0.4
4VcKEJjryRWYtcKaqNjDUeVc7nrk2oS97FzxTvAuCD3d,0.4
C5Gs4vDt2XQJxLv9TfYbWNbTGg7zNof9DXw1qmtMGw5P,0.4
8tYhgzttCSH5TEUfwmor7gr9teW9z7cbspVAimLZ7C1A,0.4
2nWA3MAacY4EAzvzVPsSYgFyzuUBCVHaGeofcR7YDa6F,0.4
8FBajaoKQfNyMJuAZK9D3Q37wby4uJXhFfhu6WSe1gq7,0.4
3DZbzZAD6EksqPEPWcKsgaYiFMcbpcgmMXhKgHsAT6SF,0.4
BuVKfgkaBUKRwBqgNZJsKMSo91Zc6PpUM9GyCfdhksSB,0.4
3RrBWNXR3h26EQ1Jp5CKPobjnQHPT7vwy2bDGD6m8srB,0.4
9AFLDo34u3rkMpvzdE6T9CGNF9WcQ19ydnPMBGnGvmvq,0.4
76ea6xkc9HCwjiuao8ABo6bz6ykxR4ubXHJn3x62oNA5,0.4
ATidkssWMKmAJxuqEHeSMKbAmydF9jzTcwExEsKdaQHG,0.4
EDMHSLizabGpwnn1xbf5GMT77MCuLyMVeo6fZu2cnUic,0.4
3eEppi2TQ417QzpyF9nTx6itcjAZAn2LZ4aGrCN87QSM,0.4
DWzqRRwH7gEmq9cxXbwc16qcQyY4MDpfXbBxFBuE9VjS,0.4
66tLpsojJtZYyGLP1c3zkTQRm3sjSRfJbFrqNE1883Vc,0.4
AbPjKYZmmb8Hxn4wS3rR5eUpWEKtuQfN7pnviDrtkbmJ,0.4
CiMcLykuM9umEeZkoNvtBSSpa38Tdo9aPGWuCXbf6KQH,0.4
4SUi5wDQosGtzKEyroHcpCNFUsk4EkmDEfizc5vLB53u,0.4
9VT2oaQXeA9uh18eHYcMsufhtpsWC26bifse6oBYdiT4,0.4
FcxqTj36ufocArHDzybvboXM3QnxErGtFj2UKh5L28o1,0.4
NSedqFA9SmSzdA2itL5EYHX3R9Eb2eTwhnZbTSxwcDy,0.4
2v8ABWsKjcfbKTn4A5qWWBYtVrgJymCFMA1Reag6GXmG,0.4
A1Lws2rZk7wWxgs5Y7JXwkKKBUL4jJUpnHYyHhKmwaNm,0.4
9u4zATMVZG2CLRqetPbZS2RJNStLmhZwYCw5zzokVgoU,0.4
cbqVSNondAzY2LMsfjqKU67GyasjGnJg3Cu7UbBft2c,0.4
BYPFXBn6Z6SwszZzTC64W17fU2b23rXz9i489oYMB5AQ,0.4
7KvGrdfuM3s8vj2Xo6gq1BLKumc5k2Cvuq4j4NzsA8Ld,0.4
8BxAyxYVxaf8dFQd3Yo1QEib7kKkVKz8hgRgSA4oFJdX,0.4
EiACdqFXYRdTrxpmRCQHb6Y19wv3KbtDK8ktMnCHJLVJ,0.4
9mACdbNoTCPxfvNxbMVHcnzfF6WTbi8DtNjiMJZXXko8,0.4
BWgyKoDKqaKJheYPwojisetHjwv2uSuTMrE9cUfUumLu,0.4
uXEEbraiFriNuKw96pNchPeKiXcUZYCaXRmzmsZdpVA,0.4
A1rMu3zJaXNDZZ2PSuGbh836E5f782yjXHY88Kx9b3qB,0.4
H1LN8LNxM2HsxRbAp2L9N4i85bnkJ4AquemWyXfMCzHZ,0.4
6tDNSmQxAw7ZCkiCvJtWGngQDJ1Siyd8wDQZqmVrK7fS,0.4
CNvx5JrAkmJu4iA8LE1Q2zW8cccZyHgHS2Hx9D7Q3Ecc,0.4
7MKEbCtmxfDYgFqrUgd99rtJfnFjjubbLUcePuk6bYAF,0.4
B1z7uwP5U6ZnE2jzhkySKskSXp3E1wRkLGGVamPnaqpA,0.4
7hrRs726tyvYfn9uLwVxg94JupWPmAHT8e3KCfBJaVDR,0.4
WmP6fHZ3L8NDtfJbuNTrHK2aYmCC1wJksSuZNWtTwt2,0.4
8wb99VHZqdr9Y4Sxe2vo8MtS4pA3wksieiLp8i8p1x9U,0.4
4U36JzDskysUyRMpdsNHQWPEd34xjbCSvwkArTPNwhN3,0.4
132ZqvW6Zau2VfVGQBiS52WdDNDHhB2pkxrS5FC3V84x,0.4
2cJx9orBJFwPzvMwUE3WqkN1mMBdMgF55o6jKnxEKdq1,0.4
EcARYmF5SS64EtuyWcwp176bLw1Q58vKNsW25R9v6hLz,0.4
AXZZEHP1gqfQLNzzUPYwrL4fpgh6K9VhHyJ6TqxtqBSC,0.4
HWzvkJAuCaUZDBNMpVcRhcWKC4YxKCzm4LkZytZebSub,0.4
9cK9CiqEw2XSRNTs97R6LFbW7fqx8yfifBNwQWRJGDJH,0.4
AjjQaQzwKEE21nzu62DmWjLFeV2FGHiKVNYne11vwbk7,0.4
ZYYdNsATA5Zx5bS8UAGYwNpxMjhE3VL2PQ1JD1TdZYY,0.4
7gRA4B2exvuDFJxdKyUJpVuxNSt7XBsXNPJse4kX6Uij,0.4
3zJ8AGKtwr62wfwikThNy3uUyKbPQSYvm7XEBzed9HbF,0.4
Br3S4JWHmm6GtjHLDQ1DnYYtesDKsKtRXA4TzDPuJhrA,0.4
Fz5czmyM8TgCAf96zthgb38sh4eYPS85JvE6e8QUCyCk,0.4
EwMRJEb7xVVJYiDYakqkcsyEzzKwfLa1xMV8bvM9YytZ,0.4
D3KUXnJuPuVHLHm8nki9nPLqWLFAstDndG5WSTEPtf24,0.4
9TSaZbiLfJjfseqsY8CT3v1jJ6PMe3tG2sFUfUwDAXSh,0.4
2UsVySAnXFTmSjR87EcRtJgJUTd16PMmsBvrfMhNT7cF,0.4
5ueNvv6L8yVENnbhs6SJ89G2NLvw5VdTNhR8WAXC5LuK,0.4
D5wrTT66Ct5kUcWgSdaY2uR3EMUWWvVax5s1H7okCSws,0.4
ER8w7YH1nSUB2ergzhzrdYJiGPAgTHf1JsxAxhaHyVMq,0.4
Exk8JFDM5pi4dcHxAjCbkEJTDfMskf6W7ECoxTG5rj3A,0.4
7YgWZaVNZq15bdsAyHHAfHjmuff13gFZKxtArNqjEWXh,0.4
31WCeQg1fBQ8CQ2AZoMXxrdydLHbygF6fjQjwNFfiJod,0.4
6tTAZuibnXHr5GSoSADTarxwtpU71h81TLHSoKMjfURs,0.4
FJcTLRqzjouwVteG2qQce2ucBjGEg3MzZFi8Tef8Mosn,0.4
C5cGsigNhorsTZMi1PjpZULNZGmcZEKSWkey1QkG1U4Z,0.4
6X5QYTEENsFNV2xZDGr5nnUzxr3VVtKwSUedHYLh1LLd,0.4
DV6MtRrfnLe5c8cb2R7ww6gBM6d4UZHh9X2v825VUxjL,0.4
5BtQXYPUnA45C57L59VgnXHet8WmMXkW7aefe9xaZQTG,0.4
9qjcqtPDWUNBU4ttEshSFMSeUdJSAQQYYKMmtN6UVzzd,0.4
QHZVBh5ZGiR7EZpjeTT8L5vVVM2Niizkqy5p666HwYe,0.4
4veXPsKQJaDPCcdmbhVawFDt2xohSSwDZTWq7XNonkyT,0.4
FAppCLK9e6ZNDF9CBjQu2tN7SQw47KiuPZ7QHPfp6vtA,0.4
8Sd6yAtrJGrxMvFgsw2mwy7xnoqA43QhfNKoidbigtbc,0.4
2vcdDfNcYAYSqzFHBHvKgH2SpB77RApr18ah7Vps8nGU,0.4
AkKuVZmkfqXLjhvzfzA6b1jFJUtva5KGFuMKexLxgEnV,0.4
9S1QSeEgxVFN6AMNqSoTSaUZg5fNjXu9WA3ziBdkW7fd,0.4
Eq9nHHminBHHZJSeQmF1EbTzPjhEisJTPMoYUSJjidna,0.4
9UicohQVgvQtPAoWgquTV8DBiUqp3c4eSsDwUSaHMAJQ,0.4
54GzHGspNBX6MR25xY3Ttp3Y8iHLKotSg4a3V5iWXYSG,0.4
5mrhqVzDvtNKwyky7yLqMbHj8qxoXDEMmd7h3rAQxiHa,0.4
Fs7ePJZoTvEL9G3R61e4ahdiaa8a5JueJa1L2mdKwttV,0.4
2SYj6Aq2ELgdyVDRwd78AGHaaXBbeJgh78MQQ6tYHxpj,0.4
CW5EjaRQSLWxnchCwDen8xHYv6Sv3MefTDRQ78SExtvh,0.4
AvTid3xgBDdfm2A7fwpGZzbAt1HmP7VRmvLPC8Y4RoXZ,0.4
58hBudEFC29nUmEwcvJgDcjdxffmUqsuq1Tm9pvMkqGL,0.4
2W5P7szyNzfwnHwGFg4Sp4q9AHdwHSqpNzmyyzwKMuNq,0.4
3k4YyMEAirkxpqUZPTsAN2FoMv5KZov4XQ7KB2pX6BXu,0.4
4FFxCAoDmv3uN15kg74RZH4ieNwwAZYDAoDBaAAX9DJs,0.4
Fc97M2XA2mRyNm7DRFSvLYdcq8TKZpXufv2NK9UJF9yf,0.4
ZeRT3fDXRXDcjoh95zpyAf9azTxMMi1Cq9AJuudDe2z,0.4
8LyWBXhX2MLRh8H3V4RvahqmcmY4HkRkBdh1DrJyhE29,0.4
HYSuGvnTBoSGz9ekbB7RiwNtE1rwBXU54V72q9ksHjyP,0.4
7UCFc4eWzKS85dGpMtsNhVjaZq81ASTqKcdm8CF8jMPa,0.4
4ceRX8wuJ1yi3CXhf56TyyP9AvdY9F3sqXntQ1gqx7vX,0.4
5Cbd1WXa74ZhXcZPD4tyoD6TkaD4rP8gqce3f3a1hMDc,0.4
7MbngDjJggWWZtgG3Hf42SFRYhmBhT3WZiYPtUHfojkq,0.4
DF2UeBDC8GtuNfEKzjPYpsjTyzJAsXez97awgEsdTrR5,0.4
8YHZAnPPEFwBetq9sP2YBfZhM2TUE1gNvpye5cwsB8tn,0.4
CwAAriyJUmwtiC1z1pCov6XfBXdDJY8iM4ZGZi1PqXne,0.4
9vYzdXrDhJVTz9MTwNBtp8phbkvmFG9HoVzhXoswi7ho,0.4
7zAvNpkxtx3wraE46WUgGhHzTsvCHSjRwqdPnxzopjiU,0.4
7qRXdU3KpQT5iK5X3bR5NZnteDbu5KJhCmCzYmKrFf59,0.4
9HoRZrNscjsPiQj5TfA8ueEsGQ6rfsPT3QoWXbkmzS8m,0.4
6GMtPBHBcb67jY4pQWFHuxgyqgaHRHJhryMkMKM3Wx4a,0.4
F55TCzFaG5p3P9b4ZvcAJWxVSptMdHGM3d4ggQzCL55E,0.4
H6RyxFRX42Wa5kyh3J27MnRUMq4Uef7fkLYRTnSQ2Xf3,0.4
DZc7hXuAmC2sCbZCHuRcTpEvMjYRdjKVpY33zCFgSXvA,0.4
BMQWNtcrrE7rtajTpSaXh4s5GnsVqBGFpt2JP1wew13G,0.4
G29WgyGNPFtj7q5qPmM6cfmX1io5f9jFGinhadWERuhT,0.4
4D9rg7Bpnm2KL8mtavCHwne2e51yqY4mya18K3EeBVHu,0.4
Ehhda3Szh5czdyuY7QzafWKuUmdSuPbHFkL5PibMh3RY,0.4
FuDS1mr8zJNFFyYjr9KniYaL8HxCUxi5mD1cvXdGKUEj,0.4
9BP7dsyiLX2BCJg9KncLMF6MZD8wcaYn53Fj9JNKbx1H,0.4
AFaZxRxZq3XbP4xYTronA2tcNLPGbyb9EwkmE2LYhXPx,0.4
EhWEEzdxDFakRU2B9NaN1AvDGNPH6AUvoLxbSZaZSbFe,0.4
AFxm1RKUNawTLS7CRSWeKPbE7M4M8eWhB2WL2dtFivwK,0.4
DfCg357tLVzD9JtkseGrZJs6VMhHUURMMVvWANJjhq8o,0.4
8jfDvAWwMKshZLvnduHFgWnAF7kGeYxwcfvVFLt6shZy,0.4
Dzcvy6jFeLQxxYQ5YnUTWkXJHsAN6A91DH51uHkXX2hR,0.4
UmxtuzuLrw5wfcx227ixYASpATkBDd57VoVmGS4vdHm,0.4
8Ta6cV71wJtza5VHvo6w3QagtNJKATo5UfUQxxiFQa3t,0.4
9Q6MJR7qfj6qhmf8nwJjzqQi8rkYiCnCHwJknW3ZfcnA,0.4
7izDx8qRvkxxiLp2R4qFJzVbvQuad1rhnJBQa2LWCYQb,0.4
3bwSa3tVmpTNhcfUB46UNpB5C73aCeFo73edJcDKAuVU,0.4
8UrG88z7HbxynY1MkPfpiAeQcJnWQ4bWA9wZHSyFUsR2,0.4
B6iatzZaD6noWWRmyxMGEWExzRE7N61ZqMz6bZjZsJUz,0.4
EEK4qUgq3JQ6UTKaCXCnbmbRHydR6DssBUWSqnwdTvRk,0.4
8by4j7aBQ5peosHhcDa7xjQGuTYnYYG91ctEDvXdf9LP,0.4
7imGvwwugALCKQASpR1eShgmBQE4iZ2bxERd1LGTvtsG,0.4
DFTrAWRjpYV21TzQ4JVXB2CniBwuQ9zC3vz8gkGPwNZ9,0.4
GQQcT1zVYL4ykeibLFAYy1SfRWx7wt91jv2qMFAsJzLi,0.4
BuigsGE99CExDWFSnakebgAHjjeDh89spmkSnmF1VPiB,0.4
BUihx6xXVpcaWUWsSANMsBCPJbwZgVzVcRrSPKoffJiC,0.4
bq21f3RkAHkPsokMHiBcXwyeLxspM6YqAUKn8se6Hwe,0.4
DDRqLa44JqES2DgE73AoJQjKXvyqHQto2BL2FrZtiRqq,0.4
AqBtV5BL8ZCsrvtKWRuCEw5cFjbv2W7nw2QwxnaKoNn5,0.4
HQexRRQYA4KJx3TUegLZyTsoTJ2MGn4Kgidado5MiYx8,0.4
J8F81yQeQKkTJYzL7CUeKbbH9DdJX4xeoQRQ5n3c7Rxz,0.4
6n561SCvXJuh7wfY9Du2FZiB32GwDEktibXdfzm6TxeG,0.4
4CKqu6AKmJ58RRjH2eP1vi6H127vZ9EbBchnxfSGHk5e,0.4
G59t39ExvLYQ9yEf9M5J6runPXUDrdKtWp5MgrRFaxV9,0.4
7adz3ynM44DFu8T8jNPcANptRak7VLZWcUckVe3rafet,0.4
AspDi7vGBCKVF58WmFX9viSYCUMneYZu8XUaYSoVoiTj,0.4
598to7E5cXx2bkrcafMTBNxMovak3vQ7M7ALk9ZnphE2,0.4
AcwpoZ4K1pgDGPuTTP4Pyn1QuPNrKFvirE8PdWXfAwx4,0.4
3khhNoC4RoYuToYEG3toq7YYCrhp5gbR1pMPL8EhNX4p,0.4
6oQ8stALRrZT8Xgqd2PCMXjGZGNSyHGPoo9gbxZWSJ2v,0.4
FWgktxfcM4QxLSESx8qa1JwB2UmtzdTUB1zmWNfsbaxD,0.4
37yVXv5kh3Pb3LXZnCHsWcHop94zhrjFyegCQ6mzDaQV,0.4
AUiLBxADj4C4KrUuGCv6ibYaJ2xA4rjuiWW3QAdXFycb,0.4
3DKGv9NzjJ9hD2fBT78J6PdmzRLQDTZfCyS8kHzEh2yh,0.4
6qzwhUCCRaqAeGS3TmLdwn3BuC6BoT9xFTnyVmz3yCtv,0.4
8G7v5gbhvYs67o3iG7tqNG95eQdC36qmkWSmRyCui4K9,0.4
8iHRDFf9XiCYPLQu8vHvP5iGVpSWAMZPHnwjSVjXGX6E,0.4
Cm7xZ2FT8umLwj6gLyb2FNDtjhRiMMAAWh5vcoqt5VFy,0.4
4qrHN6pRqtETA7dtZ1XvUjLpw5jEDzQuQgPEJd9cboE4,0.4
667xZJ3oAtRui2i5zyNtPMiaj2W75jD5JrYHGHsNGb1y,0.4
5Zx4QyxBWkcmR5bbC8iWQdqVd1XvdPcnZmtgjHFn7XL4,0.4
9MNGaAQWfcx2VbLKF6krWaDVBpiUZCGosUb8BaRxBnFv,0.4
DL4qTCy6ymc9SHZiDY1GB47hYdgxE2nhQhMdfcEAGE3v,0.4
Cv3AQCnxynsrF6SDBG8yvhx6RigJYSStrwdnf1NafPwh,0.4
JD35iU22q4eDzkpFCqVDdc7EsNMFp5GtGuSp4hsbse5D,0.4
CpdmgAw9K3Ncv78GC1Ltgghnby6Ad7GRzBeuEcVDw2bd,0.4
8MfqjKHwtge4DrVkgMaBN8aJAhvd9uTMXTDYyuKNAuun,0.4
4AxzXqi7VsMecKjfLpYHd7S9oiSzmYxsnkqL6qYGvZ8K,0.4
4GUPfs4pydHvPgWZGF9d7G64bSgtMJkmtECEJofayofH,0.4
f4xzgn2wcN9oJmqTemTXZAMQwQVDyUq3ULvEPjDFNqY,0.4
BW49T36j2tJ8bgwh7oQfKMvcKLzUyyV4CE8VaoPEZzmu,0.4
9vzPPy2xA6PCg1stmEKtU8SbauQfVrzYAQcqjsS8skA5,0.4
8ir9RAGAD68JN1NSnJhLHoXqehBWhbr5ZFuheC9rn65X,0.4
DYqpyCFPrwg2p5dvDxPc1gzNXSnXEzesGuCHNwnTK658,0.4
4NYtPpdu7PPiYLDruzZo6miNMH5xH91BYpTNFvFFMbMv,0.4
GmK7KTPVTonTV8RD8ZgwSYEnGQPdkU2gWSEPruRUSfsc,0.4
FvX7LRGiCsn2ceVBSW7HrosrYxhyKRyBspxjKE9gpN6b,0.4
JE8zkSdsHDj9nuxs59AgtVdL5KKrEikTf5hMJtTd1frP,0.4
92N3MwDUfC9wCnYRF4XvhTZjumg3z9v49MSr1Hafe4g2,0.4
EGFtBiXo8TbNN8upkhmTGmHWZKjUtnYNWGy2kTxtXFNp,0.4
fDPBxyn6rkMGBgFK1JW2Hb8SiEdNPi2hfhJd8ZjEiq5,0.4
6QUm7B9eshpW22EqQZJKq8jbbMoLYsEhEtrPDmC8uowT,0.4
5SNeyNFj7vzRuJmMjc7Ao97hKtPVP1QxGy89JR5K286q,0.4
B4CnA44AN69nDnsBxew8G3UYEtVj9KMs9VRoBQduYewx,0.4
395t4MJxaC83fttdaD83PaVfPbfzBSAoahzPRsToHAi2,0.4
EGkVHRM9CDHcgUkKU5d1bawozpHbenjKzjD6xcBKWxy,0.4
Dyu6KeQb6hz5ohrqCBU1nZmzrD3Tq4VVMY4eBULXw9vU,0.4
CJF48qxPo2Mc5ReYGzAzKx6REFzPiPcKnNM5PngDZwcP,0.4
NxdQqUg4htzPAJbZAGCrDp6SJDf397vjPgAB4fNjrwA,0.4
HptWNw7fhFigyxUh5BfhgVjjnzv6hyZNAXzC5dWveBAR,0.4
84XEhEnh9LdRu3dvaEwG3jjetYHqfjXcQFF5NSArGBh5,0.4
4V6rdtiLv4TWLAEGnxySNLwTauPUCZAeVEhjGSQn2Khf,0.4
4G1YNnRz6x9FAhEmufYmZd8i3HtBsQm5Yb8YNVdJYXsm,0.4
7iU34PsVWHa8nxRV8phXk2bJaN2e3kt5XHAXzE5BwxfZ,0.4
94ecYAGfuadQzYSp2hN8n1SFw3nLa74nSwCfeHzbPJ1z,0.4
Dcd9E13eSejjBvmHWBnLLXLBo9juLCFCbZ7nGzyPz9tF,0.4
Hzf5jEVovUABjTPbHy92P2Pqq2mKy4QhiKGK1F9QoLVp,0.4
GXJvbcATgmHFZZ8LC5ZKtop4btTu4aW4v8QwyCM1U88p,0.4
ARaesdeZ4Wc2FmVapRXrfPcPfaMpJcc7Fkwp1fd8z932,0.4
9hpVQK19JpVT5ojVE2bSqcdTb8TLkVXrTXHGfn6tjHyT,0.4
AkDBJbVMfYaa3FHZ1rnc3689FPoMpQPp5dTdf4jUsvHF,0.4
BytnCsBoGrQyStvTrnKJHkaECNrFBUAUrzBGLtzJsEEg,0.4
HRDmUC6qQPTQjY911AaxVtTrb4nTNX1KH65aNNui6Bpf,0.4
7xTg7evKPvJUBtUfgfvhgsmm4X3RmDzC3jNWrQFvaVDa,0.4
BDP9ChVvewMbYcaaTqoxCK46BpRcHymF1yRY3y8PFERE,0.4
5YSPhbgTJD6Ard4McFDXhtT7YNqbTEjqteRaaAQQoVpy,0.4
EYbTs3c2PMxEXS7yNrzxzmyAXtWPo7bnyaqK2ERh7GHD,0.4
ABBnXhL9Me9t1111JRDzui4v29gWHHZhnXEdEGa8kQtw,0.4
Ar5yeikzaRFjsSsWvsfxnvzxG3BpS1V9cHzesn9TEHK,0.4
DoeKSdx1fVCz1PZymKp18Sqa12tP79WA6W8HBmnssg4R,0.4
5KtTy5hdNTWTSTUuoasMCegDJhQxbEQtH7GVhZ2n8teV,0.4
2WuF4RtZnizMwDpF1VDTQabmiq8x7fW11Y4sEdn773Uf,0.4
